ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Meta: slide_template,Meta: custom_tab_priority1,Meta: custom_tab_priority2,Meta: layout,Meta: product_image_on_hover,Meta: header_view,Meta: pageview,Meta: sidebar,Meta: _wp_page_template,Meta: _download_type,Meta: default,Meta: _wp_old_date,Meta: custom_tab_title1,Meta: custom_tab_content1,Meta: _elementor_edit_mode,Meta: _elementor_template_type,Meta: _elementor_version,Meta: _elementor_data,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Meta: _tf_flashsale_text,Meta: _tf_flashsale_text_2,Meta: rs_page_bg_color
3454,simple,LGOLF3W14DL,Golf Ball LED LUXN 3 Watt (100%) E14 Light Bulb - Daylight (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,369,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,simple,LGOLF3W27WW,Golf Ball LED LUXN 3 Watt (100%) E27 Light Bulb - Warm White (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,369,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,simple,LGOLF3W27DL,Golf Ball LED LUXN 3 Watt (100%) E27 Light Bulb - Daylight (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,279,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,simple,LGLS1227WW,GLS LED LUXN 12 Watt (100%) E27 Light Bulb - Daylight (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,279,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,simple,LGLS1227DL,GLS LED LUXN 12 Watt (100%) E27 Light Bulb - Warm White (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,369,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,simple,LGLS927WW,GLS LED LUXN 9 Watt (100%) E27 Light Bulb - Warm White (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,279,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,simple,LGLS927DL,GLS LED LUXN 9 Watt (100%) E27 Light Bulb - Daylight (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,369,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,simple,LGLS522DL,GLS LED LUXN 5 Watt (100%) B22 Light Bulb - Daylight (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,339,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,simple,LGLS527WW,GLS LED LUXN 5 Watt (100%) E27 Light Bulb - Warm White (6 Pack),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,339,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,simple,LCFL1063,Ceiling Light LUXN. Line Burst Glass Design Including Lamps (30cm),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,249,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,simple,LCFL1053,Ceiling Light LUXN. Shooting Star Glass Design Including Lamps (30cm),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,1177,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,simple,LCFL1054,Ceiling Light LUXN. Shooting Star Glass Design Including Lamps (40cm),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,497,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,simple,LCFL1093,Ceiling Light LUXN. Curly Pattern Glass Design Including Lamps (30cm),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,205,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,simple,LCFL1094,Ceiling Light LUXN. Curly Pattern Glass Design Including Lamps (40cm),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,187,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3468,simple,LCFL1064,Ceiling Light LUXN. Line Burst Glass Design Including Lamps (40cm),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,147,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3469,simple,LCFL1074,Ceiling Light LUXN. Ring Alabaster Glass Design Including Lamps (40cm),1,0,visible,"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, nostrud ipsum consectetur sed do, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat. Duis aute irure dolor in reprehenderit in voluptate velit esse cillum dolore eu fugiat nulla pariatur. Excepteur sint occaecat.\n\n[porto_info_list icon_color=""#21293c"" font_size_icon=""16"" el_class=""pl-4""][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Any Product types that You want - Simple, Configurable[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Downloadable/Digital Products, Virtual Products[/porto_info_list_item][porto_info_list_item list_icon=""fa fa-check-circle"" desc_font_size=""14""]Inventory Management with Backordered items[/porto_info_list_item][/porto_info_list]\n\nSed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.",,,taxable,parent,1,10,,0,0,1,2,12,33,1,,,137,Uncategorized,"Luxn, lights, bulbs, fittings",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
